"ID","version","startDate","patch","match-status","isLive","event","groupname","playoff-stage","overtrackOwnerID","VOD","VODname","bestOf","team1","team2","team1Score","team2Score","newRawdata","matchOfMatches","fatherMatch","privKey","srBefore","srAfter"
"2507","4","2018-03-24 20:00:00",NULL,"2","0","86","Stage 2","0",NULL,"https://www.twitch.tv/videos/242529883",,"4","333","336","0","4","0","0",NULL,,"0","0"
"2508","4","2018-03-24 22:00:00",NULL,"2","0","86","Stage 2","0",NULL,"https://www.twitch.tv/videos/242578876",,"4","318","334","3","2","0","0",NULL,,"0","0"
"2509","4","2018-03-25 20:00:00",NULL,"2","0","86","Stage 2","62",NULL,"https://www.twitch.tv/videos/242896643",,"5","332","337","2","3","0","0",NULL,,"0","0"
"2510","4","2018-03-25 22:00:00",NULL,"2","0","86","Stage 2","61",NULL,"https://www.twitch.tv/videos/242939037",,"5","336","337","3","2","0","0",NULL,,"0","0"
"2570","4","2018-04-06 23:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/247485667",,"4","334","330","3","1","0","0",NULL,,"0","0"
"2571","4","2018-04-07 01:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/247523125",,"4","333","328","4","0","0","0",NULL,,"0","0"
"2572","4","2018-04-07 03:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/247561879",,"4","329","338","4","0","0","0",NULL,,"0","0"
"2573","4","2018-04-07 18:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/247825437",,"4","335","337","1","3","0","0",NULL,,"0","0"
"2574","4","2018-04-07 20:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/247862942",,"4","331","318","0","4","0","0",NULL,,"0","0"
"2575","4","2018-04-07 22:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/247905714",,"4","336","332","4","0","0","0",NULL,,"0","0"
"2576","4","2018-04-11 23:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/249355032",,"4","328","334","0","4","0","0",NULL,,"0","0"
"2577","4","2018-04-12 01:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/249392376",,"4","338","333","0","4","0","0",NULL,,"0","0"
"2578","4","2018-04-12 03:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/249426063",,"4","330","329","2","3","0","0",NULL,,"0","0"
"2579","4","2018-04-12 21:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/249733344",,"4","318","336","3","2","0","0",NULL,,"0","0"
"2580","4","2018-04-12 23:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/249766097",,"4","332","335","3","0","0","0",NULL,,"0","0"
"2581","4","2018-04-13 01:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/249797068",,"4","337","331","3","2","0","0",NULL,,"0","0"
"2582","4","2018-04-13 23:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/250099737",,"4","333","330","2","1","0","0",NULL,,"0","0"
"2583","4","2018-04-14 01:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/250137228",,"4","338","328","3","1","0","0",NULL,,"0","0"
"2584","4","2018-04-14 03:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/250169403",,"4","329","334","2","3","0","0",NULL,,"0","0"
"2585","4","2018-04-14 18:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/250427493",,"4","332","337","2","3","0","0",NULL,,"0","0"
"2586","4","2018-04-14 20:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/250474544",,"4","336","331","3","2","0","0",NULL,,"0","0"
"2587","4","2018-04-14 22:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/250518587",,"4","335","318","2","3","0","0",NULL,,"0","0"
"2588","4","2018-04-18 23:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/251944546",,"4","334","333","2","3","0","0",NULL,,"0","0"
"2589","4","2018-04-19 01:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/251979405",,"4","330","338","0","4","0","0",NULL,,"0","0"
"2590","4","2018-04-19 03:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/252008529",,"4","328","329","1","3","0","0",NULL,,"0","0"
"2591","4","2018-04-19 21:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/252292920",,"4","331","335","3","1","0","0",NULL,,"0","0"
"2592","4","2018-04-19 23:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/252338565",,"4","318","332","3","2","0","0",NULL,,"0","0"
"2593","4","2018-04-20 01:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/252376782",,"4","337","336","2","3","0","0",NULL,,"0","0"
"2594","4","2018-04-20 23:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/252667817",,"4","337","338","1","3","0","0",NULL,,"0","0"
"2595","4","2018-04-21 01:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/252705386",,"4","335","328","3","1","0","0",NULL,,"0","0"
"2596","4","2018-04-21 03:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/252740122",,"4","318","329","2","1","0","0",NULL,,"0","0"
"2597","4","2018-04-21 18:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/253014110",,"4","332","333","3","2","0","0",NULL,,"0","0"
"2598","4","2018-04-21 20:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/253058065",,"4","336","334","3","2","0","0",NULL,,"0","0"
"2599","4","2018-04-21 22:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/253099964",,"4","331","330","3","0","0","0",NULL,,"0","0"
"2600","4","2018-04-25 23:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/254531928",,"4","328","318","1","3","0","0",NULL,,"0","0"
"2601","4","2018-04-26 01:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/254568182",,"4","333","331","1","3","0","0",NULL,,"0","0"
"2602","4","2018-04-26 03:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/254599998",,"4","330","335","1","3","0","0",NULL,,"0","0"
"2603","4","2018-04-26 21:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/254905012",,"4","334","332","3","2","0","0",NULL,,"0","0"
"2604","4","2018-04-26 23:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/254923638",,"4","338","336","1","3","0","0",NULL,,"0","0"
"2605","4","2018-04-27 01:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/254948939",,"4","329","337","3","2","0","0",NULL,,"0","0"
"2606","4","2018-04-27 23:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/255228170",,"4","330","318","0","4","0","0",NULL,,"0","0"
"2607","4","2018-04-28 01:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/255279161",,"4","334","331","3","2","0","0",NULL,,"0","0"
"2608","4","2018-04-28 03:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/255306833",,"4","333","335","3","1","0","0",NULL,,"0","0"
"2609","4","2018-04-28 18:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/255558889",,"4","338","332","0","4","0","0",NULL,,"0","0"
"2610","4","2018-04-28 20:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/255602796",,"4","329","336","0","4","0","0",NULL,,"0","0"
"2611","4","2018-04-28 22:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/255515947",,"4","328","337","2","3","0","0",NULL,,"0","0"
"2612","4","2018-05-02 23:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/257101259",,"4","337","330","3","1","0","0",NULL,,"0","0"
"2613","4","2018-05-03 01:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/257141699",,"4","335","334","0","3","0","0",NULL,,"0","0"
"2614","4","2018-05-03 03:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/257165840",,"4","331","338","2","3","0","0",NULL,,"0","0"
"2615","4","2018-05-03 21:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/257448695",,"4","338","335","4","0","0","0",NULL,,"0","0"
"2616","4","2018-05-03 23:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/257490699",,"4","318","333","3","2","0","0",NULL,,"0","0"
"2617","4","2018-05-04 01:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/257514005",,"4","330","336","0","4","0","0",NULL,,"0","0"
"2618","4","2018-05-04 23:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/257815919",,"4","334","318","1","3","0","0",NULL,,"0","0"
"2619","4","2018-05-05 01:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/257854117",,"4","336","328","3","1","0","0",NULL,,"0","0"
"2620","4","2018-05-05 03:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/257890300",,"4","332","329","3","2","0","0",NULL,,"0","0"
"2621","4","2018-05-05 18:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/258144715",,"4","328","332","1","3","0","0",NULL,,"0","0"
"2622","4","2018-05-05 20:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/258182896",,"4","329","331","4","0","0","0",NULL,,"0","0"
"2623","4","2018-05-05 22:00:00",NULL,"2","0","86","Stage 3","0",NULL,"https://www.twitch.tv/videos/258224127",,"4","333","337","3","2","0","0",NULL,,"0","0"
"2624","4","2018-05-06 20:00:00",NULL,"2","0","86","Stage 3","2",NULL,"https://www.twitch.tv/videos/258520767",,"5","334","318","0","3","0","0",NULL,,"0","0"
"2625","4","2018-05-07 00:00:00",NULL,"2","0","86","Stage 3","1",NULL,"https://www.twitch.tv/videos/258594329",,"5","318","336","0","3","0","0",NULL,,"0","0"
"2626","4","2018-05-18 23:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/262931047",,"4","330","334","0","4","0","0",NULL,,"0","0"
"2627","4","2018-05-19 01:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/262964876",,"4","318","331","1","3","0","0",NULL,,"0","0"
"2628","4","2018-05-19 03:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/262999961",,"4","338","329","3","1","0","0",NULL,,"0","0"
"2629","4","2018-05-19 18:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/263261698",,"4","337","335","4","0","0","0",NULL,,"0","0"
"2630","4","2018-05-19 20:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/263293302",,"4","328","333","1","3","0","0",NULL,,"0","0"
"2631","4","2018-05-19 22:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/263333707",,"4","332","336","1","3","0","0",NULL,,"0","0"
"2632","4","2018-05-23 23:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/264816467",,"4","318","330","0","3","0","0",NULL,,"0","0"
"2633","4","2018-05-24 01:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/264859466",,"4","335","333","1","3","0","0",NULL,,"0","0"
"2634","4","2018-05-24 03:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/264882665",,"4","331","334","1","3","0","0",NULL,,"0","0"
"2635","4","2018-05-24 21:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/265201759",,"4","332","338","3","2","0","0",NULL,,"0","0"
"2636","4","2018-05-24 23:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/265232815",,"4","334","335","4","0","0","0",NULL,,"0","0"
"2637","4","2018-05-25 01:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/265262720",,"4","337","328","4","0","0","0",NULL,,"0","0"
"2638","4","2018-05-25 23:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/265576666",,"4","333","318","3","2","0","0",NULL,,"0","0"
"2639","4","2018-05-26 01:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/265615846",,"4","336","329","4","0","0","0",NULL,,"0","0"
"2640","4","2018-05-26 03:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/265646978",,"4","338","331","4","0","0","0",NULL,,"0","0"
"2641","4","2018-05-26 18:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/265919850",,"4","329","332","2","3","0","0",NULL,,"0","0"
"2642","4","2018-05-26 20:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/265953290",,"4","328","336","0","4","0","0",NULL,,"0","0"
"2643","4","2018-05-26 22:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/265988713",,"4","330","337","3","1","0","0",NULL,,"0","0"
"2644","4","2018-05-30 23:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/267557606",,"4","336","337","4","0","0","0",NULL,,"0","0"
"2645","4","2018-05-31 01:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/267595626",,"4","329","328","4","0","0","0",NULL,,"0","0"
"2646","4","2018-05-31 03:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/267629888",,"4","333","334","3","0","0","0",NULL,,"0","0"
"2647","4","2018-05-31 21:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/267948878",,"4","332","318","2","1","0","0",NULL,,"0","0"
"2648","4","2018-05-31 23:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/267984394",,"4","338","330","3","1","0","0",NULL,,"0","0"
"2649","4","2018-06-01 01:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/268012313",,"4","337","334","1","3","0","0",NULL,,"0","0"
"2650","4","2018-06-01 23:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/268325465",,"4","331","328","3","0","0","0",NULL,,"0","0"
"2651","4","2018-06-02 01:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/268371521",,"4","335","329","2","3","0","0",NULL,,"0","0"
"2652","4","2018-06-02 03:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/268402888",,"4","318","338","1","3","0","0",NULL,,"0","0"
"2653","4","2018-06-02 18:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/268666410",,"4","332","330","1","3","0","0",NULL,,"0","0"
"2654","4","2018-06-02 20:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/268708413",,"4","336","333","2","3","0","0",NULL,,"0","0"
"2655","4","2018-06-02 22:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/268748697",,"4","335","331","1","3","0","0",NULL,,"0","0"
"2656","4","2018-06-06 23:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/270269964",,"4","329","318","1","3","0","0",NULL,,"0","0"
"2657","4","2018-06-07 01:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/270314230",,"4","328","335","2","3","0","0",NULL,,"0","0"
"2658","4","2018-06-07 03:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/270344915",,"4","330","331","1","3","0","0",NULL,,"0","0"
"2659","4","2018-06-07 21:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/270647684",,"4","333","332","2","1","0","0",NULL,,"0","0"
"2660","4","2018-06-07 23:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/270694269",,"4","334","336","3","2","0","0",NULL,,"0","0"
"2661","4","2018-06-08 01:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/270728749",,"4","338","337","1","2","0","0",NULL,,"0","0"
"2662","4","2018-06-08 23:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/271032800",,"4","318","328","4","0","0","0",NULL,,"0","0"
"2663","4","2018-06-09 01:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/271072256",,"4","335","330","0","4","0","0",NULL,,"0","0"
"2664","4","2018-06-09 03:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/271112517",,"4","337","329","3","2","0","0",NULL,,"0","0"
"2665","4","2018-06-09 18:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/271396517",,"4","332","334","2","3","0","0",NULL,,"0","0"
"2666","4","2018-06-09 20:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/271434327",,"4","336","338","2","1","0","0",NULL,,"0","0"
"2667","4","2018-06-09 22:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/271475439",,"4","331","333","0","4","0","0",NULL,,"0","0"
"2668","4","2018-06-13 23:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/273001608",,"4","334","328","4","0","0","0",NULL,,"0","0"
"2669","4","2018-06-14 01:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/273038357",,"4","333","338","3","1","0","0",NULL,,"0","0"
"2670","4","2018-06-14 03:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/273071880",,"4","329","330","3","1","0","0",NULL,,"0","0"
"2671","4","2018-06-14 21:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/273379334",,"4","331","337","3","1","0","0",NULL,,"0","0"
"2672","4","2018-06-14 23:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/273413928",,"4","335","332","0","4","0","0",NULL,,"0","0"
"2673","4","2018-06-15 01:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/273446758",,"4","336","318","1","3","0","0",NULL,,"0","0"
"2674","4","2018-06-15 23:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/273756809",,"4","331","336","2","3","0","0",NULL,,"0","0"
"2675","4","2018-06-16 01:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/273798654",,"4","334","329","3","1","0","0",NULL,,"0","0"
"2676","4","2018-06-16 03:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/273830822",,"4","330","333","3","1","0","0",NULL,,"0","0"
"2677","4","2018-06-16 18:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/274087927",,"4","337","332","3","1","0","0",NULL,,"0","0"
"2678","4","2018-06-16 20:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/274122012",,"4","328","338","0","4","0","0",NULL,,"0","0"
"2679","4","2018-06-16 22:00:00",NULL,"2","0","86","Stage 4","0",NULL,"https://www.twitch.tv/videos/274160527",,"4","318","335","4","0","0","0",NULL,,"0","0"
"2680","4","2018-06-17 20:00:00",NULL,"2","0","86","Stage 4","2",NULL,"https://www.twitch.tv/videos/274471554",,"5","333","334","3","2","0","0",NULL,,"0","0"
"2681","4","2018-06-18 00:00:00",NULL,"2","0","86","Stage 4","1",NULL,"https://www.twitch.tv/videos/274540641",,"5","333","336","3","1","0","0",NULL,,"0","0"
"2817","4","2018-02-11 02:20:00",NULL,"2","0","86","Stage 1","62",NULL,"https://www.twitch.tv/videos/227871038",,"5","331","332","1","3","0","0",NULL,,"0","0"
"3141","4","2018-05-06 22:00:00",NULL,"2","0","86","Stage 3","2",NULL,"https://www.twitch.tv/videos/258547149",,"5","333","336","0","3","0","0",NULL,,"0","0"
"3142","4","2018-06-17 22:00:00",NULL,"2","0","86","Stage 4","2",NULL,"https://www.twitch.tv/videos/274510669",,"5","330","336","2","3","0","0",NULL,,"0","0"
"3394","4","2018-07-12 00:00:00",NULL,"2","0","86",NULL,"3",NULL,,,"3","337","318","2","1","0","1",NULL,,"0","0"
"3396","4","2018-07-12 02:00:00",NULL,"2","0","86",NULL,"3",NULL,,,"3","332","334","2","1","0","1",NULL,,"0","0"
"3397","4","2018-07-18 00:00:00",NULL,"2","0","86",NULL,"2",NULL,,,"3","336","337","0","2","0","1",NULL,,"0","0"
"3398","4","2018-07-18 02:00:00",NULL,"2","0","86",NULL,"2",NULL,,,"3","333","332","0","2","0","1",NULL,,"0","0"
"3399","4","2018-07-27 23:00:00",NULL,"2","0","86",NULL,"1",NULL,,,"3","337","332","0","2","0","1",NULL,,"0","0"
"3404","4","2018-07-12 00:00:00",NULL,"2","0","86",NULL,"-99",NULL,"https://www.twitch.tv/videos/283602178",,"5","337","318","3","1","0","0","3394",,"0","0"
"3405","4","2018-07-14 00:00:00",NULL,"2","0","86",NULL,"-99",NULL,"https://www.twitch.tv/videos/284408882",,"5","337","318","1","3","0","0","3394",,"0","0"
"3406","4","2018-07-14 02:00:00",NULL,"2","0","86",NULL,"-99",NULL,"https://www.twitch.tv/videos/284442839",,"5","337","318","3","1","0","0","3394",,"0","0"
"3407","4","2018-07-12 02:00:00",NULL,"2","0","86",NULL,"-99",NULL,"https://www.twitch.tv/videos/283644176",,"5","332","334","0","3","0","0","3396",,"0","0"
"3408","4","2018-07-14 20:00:00",NULL,"2","0","86",NULL,"-99",NULL,"https://www.twitch.tv/videos/284723132",,"5","332","334","3","0","0","0","3396",,"0","0"
"3409","4","2018-07-14 22:00:00",NULL,"2","0","86",NULL,"-99",NULL,"https://www.twitch.tv/videos/284753151",,"5","332","334","3","0","0","0","3396",,"0","0"
"3410","4","2018-07-19 00:00:00",NULL,"2","0","86",NULL,"-99",NULL,"https://www.twitch.tv/videos/286430978",,"5","336","337","0","3","0","0","3397",,"0","0"
"3411","4","2018-07-21 23:00:00",NULL,"2","0","86",NULL,"-99",NULL,"https://www.twitch.tv/videos/287643986",,"5","336","337","2","3","0","0","3397",,"0","0"
"3413","4","2018-07-19 02:00:00",NULL,"2","0","86",NULL,"-99",NULL,"https://www.twitch.tv/videos/286477216",,"5","333","332","1","3","0","0","3398",,"0","0"
"3414","4","2018-07-20 23:00:00",NULL,"2","0","86",NULL,"-99",NULL,"https://www.twitch.tv/videos/287221985",,"5","333","332","0","3","0","0","3398",,"0","0"
"3416","4","2018-07-27 23:00:00",NULL,"2","0","86",NULL,"-99",NULL,"https://www.twitch.tv/videos/290042766",,"5","337","332","1","3","0","0","3399",,"0","0"
"3417","4","2018-07-28 20:00:00",NULL,"2","0","86",NULL,"-99",NULL,,,"5","337","332","0","3","0","0","3399",,"0","0"
